id,target
0,0.3395062863491535
1,0.1789250391138511
2,0.1886914559399345
3,0.5137896131800047
4,0.29029190230207896
5,0.12923084779019425
6,0.6047707717521359
7,0.7300237448944135
8,0.07565334818336213
9,0.30911163724424584
10,0.09709884488849904
11,0.5352236488292195
12,0.3879044016756252
13,0.2990381298988038
14,0.31234730307156594
15,0.20761368203002561
16,0.3589174916868943
17,0.11949996097304695
18,0.31789517667888956
19,0.36390035835257123
20,0.29785688712464403
21,0.16501821283302812
22,0.140680246451229
23,0.13232542959359567
24,0.21491456188562322
25,0.07902048509190539
26,0.07699197031869567
27,0.5008786162882684
28,0.7709715210449284
29,0.36621642134573773
30,0.46915814066217043
31,0.17834780409896073
32,0.15505829676918623
33,0.1288399266598834
34,0.21649926084689497
35,0.26343393815077953
36,0.6028277238985277
37,0.22089724573882016
38,0.27932391876267004
39,0.5297998865480064
40,0.24007542353911007
41,0.22413038381285807
42,0.49738794041548784
43,0.1722902162014083
44,0.2411567782955226
45,0.5345279907720952
46,0.25405668273369963
47,0.44677878320552655
48,0.5814928562974582
49,0.3857256483142495
50,0.22539233975185524
51,0.5131894282703198
52,0.11744833410033788
53,0.6203539300565419
54,0.30648195169725506
55,0.43355132744858665
56,0.37792117224195815
57,0.13706428226273903
58,0.1112858147217708
59,0.12397086235301112
60,0.2458783605191885
61,0.44650963032334995
62,0.24141288694699056
63,0.6381269102997253
64,0.09442395166450633
65,0.440938390647438
66,0.5412693926950697
67,0.1775559013870058
68,0.0663571499867495
69,0.11986192638587922
70,0.3125593186874979
71,0.2470208910567329
72,0.28326581069541223
73,0.09160605019528774
74,0.22532447161236957
75,0.17728579206875106
76,0.39308459839878157
77,0.08968562695771239
78,0.21714159745720024
79,0.30161399768720326
80,0.2721087234765035
81,0.28340629627944797
82,0.26383434609186057
83,0.10320284399185131
84,0.30662795546507826
85,0.08977382313370075
86,0.44424957535246956
87,0.1312149772931863
88,0.5832742227825244
89,0.19475847134850563
90,0.14488204368188287
91,0.2178166104382758
92,0.11673478270644391
93,0.2687381286962582
94,0.19561913586040477
95,0.16716640037495836
96,0.3254818546147968
97,0.4413133484089001
98,0.16750658282290531
99,0.4035498180868898
100,0.1389798824838084
101,0.21732514009559276
102,0.2253186247925863
103,0.07481064689795353
104,0.3259695395994577
105,0.28595223567801636
106,0.042306276642911964
107,0.08431041179933581
108,0.3167674414247867
109,0.6794891682597489
110,0.6493457938636588
111,0.45754030849355365
112,0.1470115752688014
113,0.6922581049556616
114,0.4020572797146415
115,0.0960582931463435
116,0.48232326820833143
117,0.20046332233159797
118,0.627980700180646
119,0.5127845994857898
120,0.34972368025320505
121,0.12568429984118373
122,0.24320418254613002
123,0.6568647844283233
124,0.22356186070675013
125,0.0473871006565409
126,0.12212801798844543
127,0.41534124477425655
128,0.27766593965116126
129,0.09067845163974764
130,0.6225573982218896
131,0.6699194810713557
132,0.30373616535804865
133,0.31178645750259065
134,0.12632202471606532
135,0.23642145941128864
136,0.38817214105316167
137,0.2897010875863536
138,0.7462650086019617
139,0.610330218014313
140,0.21845106730283984
141,0.4404018011198377
142,0.3196491180162203
143,0.4915472475113945
144,0.2948530626297217
145,0.4582158883653557
146,0.21893254947527266
147,0.21309086138722794
148,0.2785666367767601
149,0.28988429450563186
150,0.2112024144051389
151,0.0577739423010059
152,0.38144546038844945
153,0.2920741142411157
154,0.20017735214161203
155,0.31255947716335064
156,0.005955520625129832
157,0.48162989450561905
158,0.5132245187895154
159,0.22288925385087252
160,0.23325687061746975
161,0.1983869197126279
162,0.37722104934132805
163,0.2182490013836966
164,0.5593374141263523
165,0.15493443935048098
166,0.5856043047937953
167,0.45815855232621927
168,0.24528039135254084
169,0.8652159172094505
170,0.31476671182672306
171,0.6504969307647849
172,0.3326082127729286
173,0.20451627837006978
174,0.1317893084971436
175,0.2904458188901328
176,0.16193998842640409
177,0.3603860556998044
178,0.37628753624677347
179,0.3262098897458507
180,0.2619418460732113
181,0.3206912303269904
182,0.2763701217704992
183,0.07729790659854706
184,0.5127532448312201
185,0.7185704413883481
186,0.3538578951139107
187,0.12385551750440708
188,0.40925340636913193
189,0.3749869829102769
190,0.08720293286657275
191,0.5138024514334437
192,0.4656593095922869
193,0.5494130761228656
194,0.22236878398450016
195,0.12977729781635075
196,0.3576332468401808
197,0.8066937644041564
198,0.5323788065645554
199,0.5523642966170141
200,0.2921072428705857
201,0.21852825523787678
202,0.08584531649366828
203,0.23869397249748628
204,0.37882836392364855
205,0.30104935781401104
206,0.49255078998066304
207,0.6872629509502124
208,0.3185798501907016
209,0.3156627056580196
210,0.2428227481425942
211,0.3125286707201502
212,0.185525495054245
213,0.5591637253540955
214,0.2091512523194785
215,0.4674152648481163
216,0.24922983838053558
217,0.1845598711133326
218,0.08797983312794205
219,0.4692586868293481
220,0.17109613847157
221,0.13111119183342965
222,0.2147485032035577
223,0.12806093714441077
224,0.14471404690346595
225,0.20224300991151722
226,0.41448502575241697
227,0.143656274491076
228,0.42060820901010476
229,0.2570173720708346
230,0.12413078536201957
231,0.15581659898491804
232,0.3583638255138795
233,0.09520436703420103
234,0.19513458063485328
235,0.24269703445542196
236,0.16139213668759025
237,0.21285445469333028
238,0.5121668733274632
239,0.9377574401236675
240,0.36451150217064376
241,0.11434548490490835
242,0.4489977999341047
243,0.23303218946458226
244,0.3180362228749822
245,0.31652356205263193
246,0.30212145776426824
247,0.24485003137397449
248,0.6234496054117961
249,0.18591657018343266
250,0.21387023920521833
251,0.37531241963811324
252,0.4470368399013473
253,0.2661534358659288
254,0.11780481466254451
255,0.14742753467537922
256,0.1155153873548992
257,0.2133834294513628
258,0.2115237199284273
259,0.6853404651109651
260,0.15086561015518413
261,0.18984649499593007
262,0.33935399691628254
263,0.23879857777537838
264,0.45073826354202207
265,0.3340945964947999
266,0.14213120029882018
267,0.15916801178216033
268,0.3065202390269145
269,0.29398314811003073
270,0.22558049897990629
271,0.4770712823612967
272,0.24195779551986735
273,0.44418681980318675
274,0.5201030280552084
275,0.6439228602959229
276,0.1359364698882308
277,0.10035143103182526
278,0.05867094734895613
279,0.07347878215656763
280,0.1764489000459035
281,0.4130011834759533
282,0.11310206418936039
283,0.514412443001871
284,0.07456857507955306
285,0.1567457083012221
286,0.6068124907083383
287,0.21306183597059428
288,0.14749548066636536
289,0.19611990733773182
290,0.8535616921969011
291,0.18244887688343736
292,0.31371251982239956
293,0.5656869788484286
294,0.2668988012967599
295,0.13662615562826252
296,0.6576562821142631
297,0.17133014487701428
298,0.30664747687035493
299,0.1344268068698899
300,0.19732774682491533
301,0.08902168090459749
302,0.25486825053463713
303,0.2554148315846138
304,0.30568526923886513
305,0.2961552698194771
306,0.34706737002576477
307,0.28588252314235457
308,0.12086910645824923
309,0.6372493870858887
310,0.2560928855848603
311,0.11448246042521672
312,0.10232622338616
313,0.1955383109211431
314,0.1990430335933305
315,0.36728294057881794
316,0.31330088091248837
317,0.5442106973240725
318,0.5711274959406752
319,0.12797816729414163
320,0.39761004498054214
321,0.3580107941696138
322,0.3161933739968554
323,0.1278350256608197
324,0.1038033246211621
325,0.17651647181470154
326,0.288675188659841
327,0.4578363145920914
328,0.32901254938340274
329,0.7386623460973158
330,0.06725424915164965
331,0.34634424686425275
332,0.5383518639139326
333,0.39569370051113445
334,0.2332772556865387
335,0.34902215074615595
336,0.5102363756466459
337,0.37941120545375073
338,0.4731587132772258
339,0.34435443790688214
340,0.23978102662931225
341,0.25689793299847463
342,0.5251099031754117
343,0.22805628205569334
344,0.3583746600855174
345,0.1414972873432206
346,0.6016508587355656
347,0.19738490195283037
348,0.2437337400438841
349,0.24044209197481983
350,0.3974710464837287
351,0.19685057023063043
352,0.21037890839357748
353,0.3999326559110952
354,0.4289593546753336
355,0.7921398674032982
356,0.21112835997160417
357,0.10628431647806923
358,0.24525659892809445
359,0.2928481165276919
360,0.18666677508531268
361,0.19920353037112437
362,0.47973500826375276
363,0.2863929241629215
364,0.10058632895360906
365,0.6816502361205058
366,0.39073623752565156
367,0.6579972024068329
368,0.3695900859616538
369,0.13697923973616194
370,0.39181749919738773
371,0.3263412024239313
372,0.5514076744337186
373,0.24681209372205967
374,0.42652591083318986
375,0.5327221877146837
376,0.3808582736779307
377,0.6267975272626594
378,0.07420234307567623
379,0.34236584274566684
380,0.4572793446636732
381,0.4488065298645099
382,0.41298104430355664
383,0.39637595368081446
384,0.26053387985565685
385,0.3811583823188343
386,0.10345118568646264
387,0.5182090322819298
388,0.3946162544524704
389,0.46097236299023475
390,0.35010086829755205
391,0.19103234804152452
392,0.10009965010408722
393,0.16684508999273692
394,0.6561418415731521
395,0.22414321500951642
396,0.29670732909265396
397,0.31329417869775933
398,0.25933020423423925
399,0.353600016361561
400,0.5222236853680479
401,0.1154186890864138
402,0.1423639754292196
403,0.3016404314209005
404,0.31980165196215476
405,0.4522495112350151
406,0.48290695995999156
407,0.5544791472944925
408,0.3521233083448459
409,0.627751579240878
410,0.32251290141571864
411,0.1282241266048352
412,0.4511803637869558
413,0.13665666490968068
414,0.20747931385953688
415,0.19798463026788313
416,0.3569172513930243
417,0.34405195504949576
418,0.39800695931640945
419,0.44434348849314076
420,0.5880068646089114
421,0.23926016839525058
422,0.8399056148242598
423,0.28203823273783046
424,0.3300565635443766
425,0.1314609612784562
426,0.14105447893194417
427,0.19163642637795503
428,0.19439396877064472
429,0.5884648399674075
430,0.13049873004676468
431,0.36488440749846884
432,0.48797414663920374
433,0.23467240778169385
434,0.30245539617929784
435,0.17108689644699276
436,0.2385562835715576
437,0.1152347774804129
438,0.2273065193897428
439,0.36310534156071517
440,0.07473107438332158
441,0.12887167818088502
442,0.1574700613308624
443,0.43527712288889014
444,0.28712989519148047
445,0.15703746540909586
446,0.10064957702913814
447,0.3111376688684308
448,0.1376983248286206
449,0.36889834821904144
450,0.2240377523279547
451,0.2711101869760857
452,0.45387358421216883
453,0.32438281319951384
454,0.3498762640927066
455,0.41135730503120094
456,0.620198813301602
457,0.12427546329474064
458,0.41033304066213505
459,0.433324348025786
460,0.11687813412769087
461,0.6734852862499028
462,0.37920986822158503
463,0.435251135037415
464,0.7876296850720768
465,0.41178105736461057
466,0.12212272120754149
467,0.3652087608671388
468,0.2949662257682592
469,0.43005264565350215
470,0.17556144542760355
471,0.2614126599291347
472,0.38390399765887384
473,0.3583347110022407
474,0.7058124226989246
475,0.3742505993804086
476,0.17742745385665484
477,0.10230747272071845
478,0.08652850275080672
479,0.10650035195009332
480,0.31267871345385184
481,0.6890994813721999
482,0.42829724291614063
483,0.4700602386878249
484,0.17298238519943177
485,0.11203070757795973
486,0.37209233254286433
487,0.0703831783523825
488,0.251888602058916
489,0.07770579886752219
490,0.5127303000470743
491,0.11665590235915269
492,0.18989440831493504
493,0.35533064629436506
494,0.34946549505597785
495,0.1449622206473533
496,0.19374345243626734
497,0.2173560498586818
498,0.2737766404080123
499,0.3940334818089144
500,0.11014204696002519
501,0.42068608709572425
502,0.4445921178911939
503,0.2619478887402202
504,0.10769050300696185
505,0.24306539850686457
506,0.5070335323950299
507,0.09934102219943687
508,0.8178858864491282
509,0.07506490466663916
510,0.16512756586519478
511,0.24539180555505055
512,0.46166276666351097
513,0.12385795231916416
514,0.19177470093767202
515,0.08453025849176259
516,0.34520363456057623
517,0.2308646942208226
518,0.08053254144624829
519,0.1847009798255036
520,0.2816797657146781
521,0.49673267162058915
522,0.1331203770859439
523,0.1504361058410179
524,0.24250715816883012
525,0.4135688246389439
526,0.3747727469180206
527,0.3349800583255592
528,0.24443952798769142
529,0.21488509864809963
530,0.5316528872182991
531,0.30278747455419414
532,0.28892318179465576
533,0.30188109417590686
534,0.20235564277473675
535,0.2574292795396172
536,0.08149531428033202
537,0.3008773356385777
538,0.1623085930770876
539,0.1582072343400597
540,0.17527897051615962
541,0.2079221540655961
542,0.1391596486415126
543,0.084513914791887
544,0.058083807297040026
545,0.4136453276623377
546,0.1468423534423275
547,0.38755634110829373
548,0.33837610940944624
549,0.33771418949684573
550,0.12576863859759913
551,0.2715616410694949
552,0.11254469252815932
553,0.1366965423319513
554,0.1653409454229785
555,0.5058438097034301
556,0.43186688100602405
557,0.393133898128488
558,0.10863268168178938
559,0.46350353858438154
560,0.1408515393499164
561,0.12113399770610356
562,0.4461632558408278
563,0.10714653297066644
564,0.08844616282684768
565,0.4018995353507159
566,0.0996649020814056
567,0.20008582226114124
568,0.21174015906534857
569,0.5129417668831027
570,0.13485676813423442
571,0.2774489949189006
572,0.16378164045437948
573,0.7251095823806927
574,0.813183998453055
575,0.40409502649972884
576,0.34065028736040626
577,0.16612457999988492
578,0.23024684303719253
579,0.21017728605256644
580,0.317771824563153
581,0.37180071434776296
582,0.14464159660733095
583,0.5380609889456708
584,0.38653679323353396
585,0.6004117401049072
586,0.1537282853919573
587,0.17086543649654656
588,0.27799924205630644
589,0.1412676964731689
590,0.12312628283143891
591,0.1464592393719623
592,0.19821657620664185
593,0.33384719115278344
594,0.24143404084626027
595,0.5004100422865574
596,0.30450770780291053
597,0.7956831965069303
598,0.30207109186807013
599,0.26476773457141534
600,0.2757810724419777
601,0.44959571652366603
602,0.5528130336912259
603,0.1143310893363858
604,0.2314805316496931
605,0.7453280669709759
606,0.5453966613224377
607,0.2539088157829188
608,0.2415773936903233
609,0.14809170549684453
610,0.4024812715060579
611,0.10275645238361551
612,0.39335989866789767
613,0.26909965428448296
614,0.16343479890602242
615,0.4335638507568296
616,0.12247910327324056
617,0.42432833607910875
618,0.26659281559640724
619,0.7506534280358661
620,0.2983880200987889
621,0.3047483694958928
622,0.1363365546544477
623,0.21395720698363865
624,0.5984771007937659
625,0.2988021323773695
626,0.1333082557774024
627,0.4012296981800728
628,0.2871013392220851
629,0.5504810709042031
630,0.09968532134874507
631,0.18168061690231965
632,0.6799221072877822
633,0.2154445645846482
634,0.12051107394972087
635,0.22529578497952013
636,0.4716764221086263
637,0.20308309502478025
638,0.18807301554316808
639,0.1693021940879746
640,0.310350671603258
641,0.09546952904220794
642,0.3924826046226498
643,0.5383915468717366
644,0.17103250688862187
645,0.13124118708684301
646,0.42037470741858096
647,0.2932218350919265
648,0.22417049821785437
649,0.1785177135222215
650,0.3947300330930245
651,0.11013949484037112
652,0.2997640541867401
653,0.2918171803494495
654,0.1989162877141577
655,0.186038442660456
656,0.14652367311819306
657,0.5167500330297038
658,0.32849596911493695
659,0.3816458110752702
660,0.19125908129713373
661,0.26558553513569005
662,0.15910361671413
663,0.11535403057488999
664,0.6605298085194528
665,0.5158109555848441
666,0.09276946330637179
667,0.35358021729254735
668,0.13075608118715143
669,0.09437119232256234
670,0.41003312877733683
671,0.23500713775828821
672,0.6982707298763552
673,0.2032062131983392
674,0.3570577450495618
675,0.305986786764097
676,0.21295384378011573
677,0.0492092488056638
678,0.5670247811165284
679,0.42084370872649235
680,0.4928426389266847
681,0.524950375292584
682,0.15369844571041946
683,0.8204080871856525
684,0.20593706636131776
685,0.616720681319874
686,0.4903027379439383
687,0.4690029762986221
688,0.20224010190368194
689,0.4217731192355744
690,0.26655464094769044
691,0.2069128105002891
692,0.2102819410769532
693,0.3403233460538725
694,0.474869508271614
695,0.6755809751780304
696,0.42092063946783354
697,0.37823264327616507
698,0.08728831898125762
699,0.26088830963399673
700,0.10053269877852991
701,0.16707492619767325
702,0.24782792180363925
703,0.15714118974400765
704,0.5821430822159795
705,0.09151404695275502
706,0.3487023408422643
707,0.13471395918091544
708,0.22376433338046076
709,0.3100711822529304
710,0.200844939477921
711,0.1106817731384909
712,0.7120993080130771
713,0.5975094427512587
714,0.2992407893908117
715,0.5170940536466699
716,0.11846883616924331
717,0.46402307771339046
718,0.34808380350042467
