id,target
0,0.07458088930708347
1,0.19840392456978725
2,0.17199265763755708
3,0.33273308493204895
4,0.2295155248764649
5,0.546507492522488
6,0.5457954268712005
7,0.4855163764101921
8,0.11657710824010327
9,0.2879856908499297
10,0.21426490621391311
11,0.21943988849665091
12,0.4683373080785408
13,0.2938263503314311
14,0.4659048792194997
15,0.24445012448924994
16,0.2615612590599189
17,0.20983862863055963
18,0.18742334941871755
19,0.08159833831518268
20,0.5764435297056415
21,0.2945480481464507
22,0.27095074677609726
23,0.31961679284990646
24,0.16696402452064874
25,0.25860003845661406
26,0.8151738309873329
27,0.1825135346687485
28,0.277828653309569
29,0.5914056562811749
30,0.38628338967220505
31,0.6082539535783094
32,0.21440037645847737
33,0.34228724192261617
34,0.11600887877658442
35,0.1450908752173386
36,0.06747602008888028
37,0.14569155799949454
38,0.5062802798172417
39,0.14794648688748582
40,0.440134525004502
41,0.25068307759236885
42,0.22972413517376433
43,0.5303165117697382
44,0.33499919373956916
45,0.294946255619941
46,0.3723449509325569
47,0.13832672930366707
48,0.4707301307854909
49,0.33091151275483766
50,0.1149555197075446
51,0.3798664682689161
52,0.1366590870253718
53,0.1592050801602358
54,0.14989749870134306
55,0.23328969583516873
56,0.26371815020720085
57,0.5222053776632725
58,0.29962472123510603
59,0.25557067387211874
60,0.28189979633074236
61,0.32407061507264384
62,0.11952428561111399
63,0.37860580911864006
64,0.3304835641642645
65,0.41719623610039086
66,0.21330384892487916
67,0.2405880395566823
68,0.22691039758889558
69,0.24861175369461752
70,0.18363811020957535
71,0.1687872098911876
72,0.7230869761401734
73,0.3199293700895752
74,0.610776390291928
75,0.08300715531798653
76,0.2886552827918688
77,0.47755699106401056
78,0.2863137045103899
79,0.22035084741050226
80,0.6181552829979083
81,0.20086557957172912
82,0.5333704188447257
83,0.46260550112936283
84,0.32433253971476567
85,0.295091842046655
86,0.6235608046033572
87,0.13904693341335642
88,0.31586442936281595
89,0.6995401710743681
90,0.3494519142350911
91,0.304786936746785
92,0.18658795689950342
93,0.5459341600750911
94,0.15022778131266834
95,0.09807264810349796
96,0.25492911491598247
97,0.27965564759450834
98,0.39025251329269384
99,0.25073085353838476
100,0.174996416935343
101,0.03573228384919317
102,0.3475077794704837
103,0.29423726053308097
104,0.18770726932960613
105,0.3278318538762938
106,0.14868341577777916
107,0.23432297509618277
108,0.2680368996288923
109,0.4123286471213431
110,0.4018101716411048
111,0.13253100314934377
112,0.19174308134343881
113,0.2791499588008507
114,0.24908379643914683
115,0.4328073400508823
116,0.1991986717435717
117,0.2231055286179718
118,0.2059956838707927
119,0.2993294862153537
120,0.24031269004690517
121,0.3883555378374806
122,0.23795341998037783
123,0.2533224661231002
124,0.152183122700502
125,0.4084969155164067
126,0.16119012672210603
127,0.4401739682623
128,0.3586901813463973
129,0.15511406061979024
130,0.11316155812410399
131,0.2477507350337827
132,0.7785454866114482
133,0.6751754131499947
134,0.3429824352906861
135,0.30126183168252324
136,0.21682316321182513
137,0.3348029093214004
138,0.056411758552172626
139,0.23434974948890186
140,0.297171768161255
141,0.13938963125563467
142,0.08553656640943909
143,0.47753751476706247
144,0.2483983810398929
145,0.17591354453525596
146,0.25184173546947625
147,0.14392648562730986
148,0.14124083506638835
149,0.3580837526843694
150,0.19702866863857726
151,0.10979597577114485
152,0.25791407012936796
153,0.33492287919199015
154,0.2356163231762168
155,0.4976245693381008
156,0.11346424935570452
157,0.22124648952365847
158,0.27012987937162214
159,0.32330290994849464
160,0.13914509915835627
161,0.10412872359905463
162,0.2987790940110007
163,0.41040073473400146
164,0.1097353260792719
165,0.10319611641577174
166,0.4094593950125772
167,0.45313073865366216
168,0.2633275282803757
169,0.24415070072295386
170,0.3883418227889743
171,0.35594650871406786
172,0.494691087519117
173,0.2216497331912882
174,0.17524736474792313
175,0.22066469635223415
176,0.11640598829119535
177,0.15619759206194053
178,0.2138614924584164
179,0.03609865272029336
180,0.36642270301662355
181,0.31844585618858623
182,0.1507852975423573
183,0.40360690449977044
184,0.2467719591894505
185,0.18139311102233416
186,0.24755297480288313
187,0.5360783460715431
188,0.40058814947574967
189,0.15888098580462862
190,0.7892193852192171
191,0.1562335427888093
192,0.39797957074409107
193,0.2769082610403485
194,0.1555626242362281
195,0.42031528552754516
196,0.3547031601482575
197,0.10234322664575538
198,0.1468746828588468
199,0.17315788481197883
200,0.4830141713433767
201,0.11887808163644459
202,0.27352970212049227
203,0.09571068642719535
204,0.4049659773525168
205,0.6643212110631368
206,0.5864634561842843
207,0.22705406742986342
208,0.1985777014652563
209,0.23068093640604556
210,0.3483144245091463
211,0.401000382089029
212,0.08522621322266287
213,0.3730459237273688
214,0.11154576139206718
215,0.06931739275922742
216,0.27834907409071874
217,0.19542603068332334
218,0.43918419566531086
219,0.5688601079188138
220,0.17832825354031856
221,0.5905533122861897
222,0.4161901806600039
223,0.3049797520727887
224,0.5137073521297638
225,0.08261798382466039
226,0.3301013433774426
227,0.2697493018071652
228,0.5921970697547652
229,0.08172165467090803
230,0.2587567750555028
231,0.2299707265527003
232,0.11740590777835137
233,0.16090922275803773
234,0.21631747292216502
235,0.1562468732186628
236,0.1098563250481603
237,0.27421094368055604
238,0.2777701426864328
239,0.3333916149430406
240,0.4762603051013184
241,0.14305890672035204
242,0.1710044028373879
243,0.6418203934946716
244,0.12834667685669685
245,0.26590220055458286
246,0.36797505054881435
247,0.42714624795339523
248,0.4052504391409146
249,0.2913742033144003
250,0.48842061799139597
251,0.2013766373505305
252,0.26816297940721934
253,0.3639872160828556
254,0.10825187149944562
255,0.540536065145468
256,0.5631857577127205
257,0.42269150437682507
258,0.3148554445670306
259,0.2647329916611442
260,0.4395199511059143
261,0.13926374899509397
262,0.08247410996007618
263,0.5603938486488534
264,0.58410698393691
265,0.36241913547352295
266,0.4384515374320774
267,0.43385579069004776
268,0.09930204072683534
269,0.40827092183788777
270,0.3131261243886463
271,0.3139600251804859
272,0.5009826846302404
273,0.1968209569893684
274,0.33463144360425373
275,0.1830030506859311
276,0.2979380397379246
277,0.32198578936953276
278,0.20557403375172675
279,0.39350752510396136
280,0.5158920843609422
281,0.38334758283158626
282,0.6641279595394733
283,0.5257084384093261
284,0.40143757741943753
285,0.3161182732312746
286,0.4172166944953058
287,0.12109167177099726
288,0.29337574362880037
289,0.7299077628788312
290,0.16690835468915707
291,0.14064338593750966
292,0.4271811610331698
293,0.0739137077057431
294,0.2017256567958693
295,0.18868046446737188
296,0.28856687380728824
297,0.19471216309832723
298,0.13177687070199123
299,0.20703579423057633
300,0.10005688157687727
301,0.25098189924624936
302,0.26831243112733805
303,0.09430200967877668
304,0.18644283212949866
305,0.25094517080972284
306,0.46465789061438245
307,0.23747966283578587
308,0.2736567296040163
309,0.36388537370743795
310,0.13002836587884067
311,0.3608600927011669
312,0.1391619758614306
313,0.4377223665940309
314,0.21715219857976562
315,0.1996860591932745
316,0.39842925448086014
317,0.3805924903993426
